"","Domain.Code","Domain","Area.Code","Area","Element.Code","Element","Item.Code","Item","Year.Code","Year","Unit","Value","Flag","Flag.Description","Total_production","Percentage_of_average"
"1273","QA","Live Animals",205,"Western Sahara",5111,"Stocks",976,"Sheep",2015,2015,"Head",36210,"Im","FAO data based on imputation methodology",NA,NA
"1274","QA","Live Animals",249,"Yemen",5111,"Stocks",1107,"Asses",2015,2015,"Head",718569,"Im","FAO data based on imputation methodology",21763519,19.81
"1275","QA","Live Animals",249,"Yemen",5111,"Stocks",1126,"Camels",2015,2015,"Head",454826,"","Official data",21763519,12.54
"1276","QA","Live Animals",249,"Yemen",5111,"Stocks",866,"Cattle",2015,2015,"Head",1748989,"","Official data",21763519,48.22
"1277","QA","Live Animals",249,"Yemen",5111,"Stocks",1016,"Goats",2015,2015,"Head",9267273,"","Official data",21763519,255.49
"1278","QA","Live Animals",249,"Yemen",5111,"Stocks",1096,"Horses",2015,2015,"Head",1975,"","Official data",21763519,0.05
"1279","QA","Live Animals",249,"Yemen",5111,"Stocks",976,"Sheep",2015,2015,"Head",9571887,"","Official data",21763519,263.89
"1280","QA","Live Animals",251,"Zambia",5111,"Stocks",1107,"Asses",2015,2015,"Head",2109,"Im","FAO data based on imputation methodology",7903409,0.13
"1281","QA","Live Animals",251,"Zambia",5111,"Stocks",866,"Cattle",2015,2015,"Head",3946348,"","Official data",7903409,249.66
"1282","QA","Live Animals",251,"Zambia",5111,"Stocks",1016,"Goats",2015,2015,"Head",2704250,"Im","FAO data based on imputation methodology",7903409,171.08
"1283","QA","Live Animals",251,"Zambia",5111,"Stocks",1034,"Pigs",2015,2015,"Head",1010301,"","Official data",7903409,63.92
"1284","QA","Live Animals",251,"Zambia",5111,"Stocks",976,"Sheep",2015,2015,"Head",240401,"Im","FAO data based on imputation methodology",7903409,15.21
"1285","QA","Live Animals",181,"Zimbabwe",5111,"Stocks",1107,"Asses",2015,2015,"Head",537070,"Im","FAO data based on imputation methodology",10894838,34.51
"1286","QA","Live Animals",181,"Zimbabwe",5111,"Stocks",866,"Cattle",2015,2015,"Head",5477034,"","Official data",10894838,351.9
"1287","QA","Live Animals",181,"Zimbabwe",5111,"Stocks",1016,"Goats",2015,2015,"Head",4049528,"","Official data",10894838,260.18
"1288","QA","Live Animals",181,"Zimbabwe",5111,"Stocks",1096,"Horses",2015,2015,"Head",28095,"Im","FAO data based on imputation methodology",10894838,1.81
"1289","QA","Live Animals",181,"Zimbabwe",5111,"Stocks",1110,"Mules",2015,2015,"Head",1235,"Im","FAO data based on imputation methodology",10894838,0.08
"1290","QA","Live Animals",181,"Zimbabwe",5111,"Stocks",1034,"Pigs",2015,2015,"Head",345249,"","Official data",10894838,22.18
"1291","QA","Live Animals",181,"Zimbabwe",5111,"Stocks",976,"Sheep",2015,2015,"Head",456627,"","Official data",10894838,29.34
"1292","QA","Live Animals",5000,"World",5111,"Stocks",1107,"Asses",2015,2015,"Head",50435854,"A","Aggregate, may include official, semi-official, estimated or calculated data",4966795751,9.14
"1293","QA","Live Animals",5000,"World",5111,"Stocks",946,"Buffaloes",2015,2015,"Head",199732021,"A","Aggregate, may include official, semi-official, estimated or calculated data",4966795751,36.19
"1294","QA","Live Animals",5000,"World",5111,"Stocks",1126,"Camels",2015,2015,"Head",33104115,"A","Aggregate, may include official, semi-official, estimated or calculated data",4966795751,6
"1295","QA","Live Animals",5000,"World",5111,"Stocks",866,"Cattle",2015,2015,"Head",1449084838,"A","Aggregate, may include official, semi-official, estimated or calculated data",4966795751,262.58
"1296","QA","Live Animals",5000,"World",5111,"Stocks",1016,"Goats",2015,2015,"Head",997666193,"A","Aggregate, may include official, semi-official, estimated or calculated data",4966795751,180.78
"1297","QA","Live Animals",5000,"World",5111,"Stocks",1096,"Horses",2015,2015,"Head",57253451,"A","Aggregate, may include official, semi-official, estimated or calculated data",4966795751,10.37
"1298","QA","Live Animals",5000,"World",5111,"Stocks",1110,"Mules",2015,2015,"Head",8918800,"A","Aggregate, may include official, semi-official, estimated or calculated data",4966795751,1.62
"1299","QA","Live Animals",5000,"World",5111,"Stocks",1034,"Pigs",2015,2015,"Head",991318905,"A","Aggregate, may include official, semi-official, estimated or calculated data",4966795751,179.63
"1300","QA","Live Animals",5000,"World",5111,"Stocks",976,"Sheep",2015,2015,"Head",1179281574,"A","Aggregate, may include official, semi-official, estimated or calculated data",4966795751,213.69
"1301","QA","Live Animals",5100,"Africa",5111,"Stocks",1107,"Asses",2015,2015,"Head",28950172,"A","Aggregate, may include official, semi-official, estimated or calculated data",1203902536,21.64
"1302","QA","Live Animals",5100,"Africa",5111,"Stocks",946,"Buffaloes",2015,2015,"Head",3701584,"A","Aggregate, may include official, semi-official, estimated or calculated data",1203902536,2.77
"1303","QA","Live Animals",5100,"Africa",5111,"Stocks",1126,"Camels",2015,2015,"Head",28604337,"A","Aggregate, may include official, semi-official, estimated or calculated data",1203902536,21.38
"1304","QA","Live Animals",5100,"Africa",5111,"Stocks",866,"Cattle",2015,2015,"Head",335858442,"A","Aggregate, may include official, semi-official, estimated or calculated data",1203902536,251.08
"1305","QA","Live Animals",5100,"Africa",5111,"Stocks",1016,"Goats",2015,2015,"Head",401894499,"A","Aggregate, may include official, semi-official, estimated or calculated data",1203902536,300.44
"1306","QA","Live Animals",5100,"Africa",5111,"Stocks",1096,"Horses",2015,2015,"Head",6807017,"A","Aggregate, may include official, semi-official, estimated or calculated data",1203902536,5.09
"1307","QA","Live Animals",5100,"Africa",5111,"Stocks",1110,"Mules",2015,2015,"Head",982580,"A","Aggregate, may include official, semi-official, estimated or calculated data",1203902536,0.73
"1308","QA","Live Animals",5100,"Africa",5111,"Stocks",1034,"Pigs",2015,2015,"Head",35449231,"A","Aggregate, may include official, semi-official, estimated or calculated data",1203902536,26.5
"1309","QA","Live Animals",5100,"Africa",5111,"Stocks",976,"Sheep",2015,2015,"Head",361654674,"A","Aggregate, may include official, semi-official, estimated or calculated data",1203902536,270.36
"1310","QA","Live Animals",5101,"Eastern Africa",5111,"Stocks",1107,"Asses",2015,2015,"Head",9061329,"A","Aggregate, may include official, semi-official, estimated or calculated data",423937273,19.24
"1311","QA","Live Animals",5101,"Eastern Africa",5111,"Stocks",946,"Buffaloes",2015,2015,"Head",25,"A","Aggregate, may include official, semi-official, estimated or calculated data",423937273,0
"1312","QA","Live Animals",5101,"Eastern Africa",5111,"Stocks",1126,"Camels",2015,2015,"Head",11943865,"A","Aggregate, may include official, semi-official, estimated or calculated data",423937273,25.36
"1313","QA","Live Animals",5101,"Eastern Africa",5111,"Stocks",866,"Cattle",2015,2015,"Head",161571594,"A","Aggregate, may include official, semi-official, estimated or calculated data",423937273,343.01
"1314","QA","Live Animals",5101,"Eastern Africa",5111,"Stocks",1016,"Goats",2015,2015,"Head",137727597,"A","Aggregate, may include official, semi-official, estimated or calculated data",423937273,292.39
"1315","QA","Live Animals",5101,"Eastern Africa",5111,"Stocks",1096,"Horses",2015,2015,"Head",2114345,"A","Aggregate, may include official, semi-official, estimated or calculated data",423937273,4.49
"1316","QA","Live Animals",5101,"Eastern Africa",5111,"Stocks",1110,"Mules",2015,2015,"Head",429225,"A","Aggregate, may include official, semi-official, estimated or calculated data",423937273,0.91
"1317","QA","Live Animals",5101,"Eastern Africa",5111,"Stocks",1034,"Pigs",2015,2015,"Head",13305636,"A","Aggregate, may include official, semi-official, estimated or calculated data",423937273,28.25
"1318","QA","Live Animals",5101,"Eastern Africa",5111,"Stocks",976,"Sheep",2015,2015,"Head",87783657,"A","Aggregate, may include official, semi-official, estimated or calculated data",423937273,186.36
"1319","QA","Live Animals",5102,"Middle Africa",5111,"Stocks",1107,"Asses",2015,2015,"Head",2848813,"A","Aggregate, may include official, semi-official, estimated or calculated data",142695714,15.97
"1320","QA","Live Animals",5102,"Middle Africa",5111,"Stocks",1126,"Camels",2015,2015,"Head",6413521,"A","Aggregate, may include official, semi-official, estimated or calculated data",142695714,35.96
"1321","QA","Live Animals",5102,"Middle Africa",5111,"Stocks",866,"Cattle",2015,2015,"Head",41766590,"A","Aggregate, may include official, semi-official, estimated or calculated data",142695714,234.16
"1322","QA","Live Animals",5102,"Middle Africa",5111,"Stocks",1016,"Goats",2015,2015,"Head",50367951,"A","Aggregate, may include official, semi-official, estimated or calculated data",142695714,282.38
"1323","QA","Live Animals",5102,"Middle Africa",5111,"Stocks",1096,"Horses",2015,2015,"Head",1093396,"A","Aggregate, may include official, semi-official, estimated or calculated data",142695714,6.13
"1324","QA","Live Animals",5102,"Middle Africa",5111,"Stocks",1110,"Mules",2015,2015,"Head",30,"A","Aggregate, may include official, semi-official, estimated or calculated data",142695714,0
"1325","QA","Live Animals",5102,"Middle Africa",5111,"Stocks",1034,"Pigs",2015,2015,"Head",6931596,"A","Aggregate, may include official, semi-official, estimated or calculated data",142695714,38.86
"1326","QA","Live Animals",5102,"Middle Africa",5111,"Stocks",976,"Sheep",2015,2015,"Head",33273817,"A","Aggregate, may include official, semi-official, estimated or calculated data",142695714,186.54
"1327","QA","Live Animals",5103,"Northern Africa",5111,"Stocks",1107,"Asses",2015,2015,"Head",10369947,"A","Aggregate, may include official, semi-official, estimated or calculated data",219566134,42.51
"1328","QA","Live Animals",5103,"Northern Africa",5111,"Stocks",946,"Buffaloes",2015,2015,"Head",3701559,"A","Aggregate, may include official, semi-official, estimated or calculated data",219566134,15.17
"1329","QA","Live Animals",5103,"Northern Africa",5111,"Stocks",1126,"Camels",2015,2015,"Head",5784647,"A","Aggregate, may include official, semi-official, estimated or calculated data",219566134,23.71
"1330","QA","Live Animals",5103,"Northern Africa",5111,"Stocks",866,"Cattle",2015,2015,"Head",41587103,"A","Aggregate, may include official, semi-official, estimated or calculated data",219566134,170.47
"1331","QA","Live Animals",5103,"Northern Africa",5111,"Stocks",1016,"Goats",2015,2015,"Head",50450208,"A","Aggregate, may include official, semi-official, estimated or calculated data",219566134,206.8
"1332","QA","Live Animals",5103,"Northern Africa",5111,"Stocks",1096,"Horses",2015,2015,"Head",1169717,"A","Aggregate, may include official, semi-official, estimated or calculated data",219566134,4.79
"1333","QA","Live Animals",5103,"Northern Africa",5111,"Stocks",1110,"Mules",2015,2015,"Head",526022,"A","Aggregate, may include official, semi-official, estimated or calculated data",219566134,2.16
"1334","QA","Live Animals",5103,"Northern Africa",5111,"Stocks",1034,"Pigs",2015,2015,"Head",29102,"A","Aggregate, may include official, semi-official, estimated or calculated data",219566134,0.12
"1335","QA","Live Animals",5103,"Northern Africa",5111,"Stocks",976,"Sheep",2015,2015,"Head",105947829,"A","Aggregate, may include official, semi-official, estimated or calculated data",219566134,434.28
"1336","QA","Live Animals",5104,"Southern Africa",5111,"Stocks",1107,"Asses",2015,2015,"Head",608668,"A","Aggregate, may include official, semi-official, estimated or calculated data",59726435,8.15
"1337","QA","Live Animals",5104,"Southern Africa",5111,"Stocks",1126,"Camels",2015,2015,"Head",89,"A","Aggregate, may include official, semi-official, estimated or calculated data",59726435,0
"1338","QA","Live Animals",5104,"Southern Africa",5111,"Stocks",866,"Cattle",2015,2015,"Head",19328086,"A","Aggregate, may include official, semi-official, estimated or calculated data",59726435,258.89
"1339","QA","Live Animals",5104,"Southern Africa",5111,"Stocks",1016,"Goats",2015,2015,"Head",10027172,"A","Aggregate, may include official, semi-official, estimated or calculated data",59726435,134.31
"1340","QA","Live Animals",5104,"Southern Africa",5111,"Stocks",1096,"Horses",2015,2015,"Head",455611,"A","Aggregate, may include official, semi-official, estimated or calculated data",59726435,6.1
"1341","QA","Live Animals",5104,"Southern Africa",5111,"Stocks",1110,"Mules",2015,2015,"Head",25421,"A","Aggregate, may include official, semi-official, estimated or calculated data",59726435,0.34
"1342","QA","Live Animals",5104,"Southern Africa",5111,"Stocks",1034,"Pigs",2015,2015,"Head",1734943,"A","Aggregate, may include official, semi-official, estimated or calculated data",59726435,23.24
"1343","QA","Live Animals",5104,"Southern Africa",5111,"Stocks",976,"Sheep",2015,2015,"Head",27546445,"A","Aggregate, may include official, semi-official, estimated or calculated data",59726435,368.97
"1344","QA","Live Animals",5105,"Western Africa",5111,"Stocks",1107,"Asses",2015,2015,"Head",6061415,"A","Aggregate, may include official, semi-official, estimated or calculated data",357976981,13.55
"1345","QA","Live Animals",5105,"Western Africa",5111,"Stocks",1126,"Camels",2015,2015,"Head",4462216,"A","Aggregate, may include official, semi-official, estimated or calculated data",357976981,9.97
"1346","QA","Live Animals",5105,"Western Africa",5111,"Stocks",866,"Cattle",2015,2015,"Head",71605069,"A","Aggregate, may include official, semi-official, estimated or calculated data",357976981,160.02
"1347","QA","Live Animals",5105,"Western Africa",5111,"Stocks",1016,"Goats",2015,2015,"Head",153321571,"A","Aggregate, may include official, semi-official, estimated or calculated data",357976981,342.64
"1348","QA","Live Animals",5105,"Western Africa",5111,"Stocks",1096,"Horses",2015,2015,"Head",1973949,"A","Aggregate, may include official, semi-official, estimated or calculated data",357976981,4.41
"1349","QA","Live Animals",5105,"Western Africa",5111,"Stocks",1110,"Mules",2015,2015,"Head",1882,"A","Aggregate, may include official, semi-official, estimated or calculated data",357976981,0
"1350","QA","Live Animals",5105,"Western Africa",5111,"Stocks",1034,"Pigs",2015,2015,"Head",13447953,"A","Aggregate, may include official, semi-official, estimated or calculated data",357976981,30.05
"1351","QA","Live Animals",5105,"Western Africa",5111,"Stocks",976,"Sheep",2015,2015,"Head",107102926,"A","Aggregate, may include official, semi-official, estimated or calculated data",357976981,239.35
"1352","QA","Live Animals",5200,"Americas",5111,"Stocks",1107,"Asses",2015,2015,"Head",6720363,"A","Aggregate, may include official, semi-official, estimated or calculated data",851134375,6.32
"1353","QA","Live Animals",5200,"Americas",5111,"Stocks",946,"Buffaloes",2015,2015,"Head",1377648,"A","Aggregate, may include official, semi-official, estimated or calculated data",851134375,1.29
"1354","QA","Live Animals",5200,"Americas",5111,"Stocks",866,"Cattle",2015,2015,"Head",512705482,"A","Aggregate, may include official, semi-official, estimated or calculated data",851134375,481.9
"1355","QA","Live Animals",5200,"Americas",5111,"Stocks",1016,"Goats",2015,2015,"Head",37153058,"A","Aggregate, may include official, semi-official, estimated or calculated data",851134375,34.92
"1356","QA","Live Animals",5200,"Americas",5111,"Stocks",1096,"Horses",2015,2015,"Head",31429584,"A","Aggregate, may include official, semi-official, estimated or calculated data",851134375,29.54
"1357","QA","Live Animals",5200,"Americas",5111,"Stocks",1110,"Mules",2015,2015,"Head",5936817,"A","Aggregate, may include official, semi-official, estimated or calculated data",851134375,5.58
"1358","QA","Live Animals",5200,"Americas",5111,"Stocks",1034,"Pigs",2015,2015,"Head",173405490,"A","Aggregate, may include official, semi-official, estimated or calculated data",851134375,162.99
"1359","QA","Live Animals",5200,"Americas",5111,"Stocks",976,"Sheep",2015,2015,"Head",82405933,"A","Aggregate, may include official, semi-official, estimated or calculated data",851134375,77.46
"1360","QA","Live Animals",5203,"Northern America",5111,"Stocks",1107,"Asses",2015,2015,"Head",51994,"A","Aggregate, may include official, semi-official, estimated or calculated data",202411209,0.18
"1361","QA","Live Animals",5203,"Northern America",5111,"Stocks",866,"Cattle",2015,2015,"Head",100783851,"A","Aggregate, may include official, semi-official, estimated or calculated data",202411209,348.54
"1362","QA","Live Animals",5203,"Northern America",5111,"Stocks",1016,"Goats",2015,2015,"Head",2680354,"A","Aggregate, may include official, semi-official, estimated or calculated data",202411209,9.27
"1363","QA","Live Animals",5203,"Northern America",5111,"Stocks",1096,"Horses",2015,2015,"Head",10667851,"A","Aggregate, may include official, semi-official, estimated or calculated data",202411209,36.89
"1364","QA","Live Animals",5203,"Northern America",5111,"Stocks",1110,"Mules",2015,2015,"Head",4001,"A","Aggregate, may include official, semi-official, estimated or calculated data",202411209,0.01
"1365","QA","Live Animals",5203,"Northern America",5111,"Stocks",1034,"Pigs",2015,2015,"Head",82100105,"A","Aggregate, may include official, semi-official, estimated or calculated data",202411209,283.93
"1366","QA","Live Animals",5203,"Northern America",5111,"Stocks",976,"Sheep",2015,2015,"Head",6123053,"A","Aggregate, may include official, semi-official, estimated or calculated data",202411209,21.18
"1367","QA","Live Animals",5204,"Central America",5111,"Stocks",1107,"Asses",2015,2015,"Head",3336042,"A","Aggregate, may include official, semi-official, estimated or calculated data",102733044,22.73
"1368","QA","Live Animals",5204,"Central America",5111,"Stocks",866,"Cattle",2015,2015,"Head",49030297,"A","Aggregate, may include official, semi-official, estimated or calculated data",102733044,334.08
"1369","QA","Live Animals",5204,"Central America",5111,"Stocks",1016,"Goats",2015,2015,"Head",8899264,"A","Aggregate, may include official, semi-official, estimated or calculated data",102733044,60.64
"1370","QA","Live Animals",5204,"Central America",5111,"Stocks",1096,"Horses",2015,2015,"Head",7279847,"A","Aggregate, may include official, semi-official, estimated or calculated data",102733044,49.6
"1371","QA","Live Animals",5204,"Central America",5111,"Stocks",1110,"Mules",2015,2015,"Head",3480304,"A","Aggregate, may include official, semi-official, estimated or calculated data",102733044,23.71
"1372","QA","Live Animals",5204,"Central America",5111,"Stocks",1034,"Pigs",2015,2015,"Head",21366926,"A","Aggregate, may include official, semi-official, estimated or calculated data",102733044,145.59
"1373","QA","Live Animals",5204,"Central America",5111,"Stocks",976,"Sheep",2015,2015,"Head",9340364,"A","Aggregate, may include official, semi-official, estimated or calculated data",102733044,63.64
"1374","QA","Live Animals",5206,"Caribbean",5111,"Stocks",1107,"Asses",2015,2015,"Head",418183,"A","Aggregate, may include official, semi-official, estimated or calculated data",21496662,15.56
"1375","QA","Live Animals",5206,"Caribbean",5111,"Stocks",946,"Buffaloes",2015,2015,"Head",6295,"A","Aggregate, may include official, semi-official, estimated or calculated data",21496662,0.23
"1376","QA","Live Animals",5206,"Caribbean",5111,"Stocks",866,"Cattle",2015,2015,"Head",9264263,"A","Aggregate, may include official, semi-official, estimated or calculated data",21496662,344.77
"1377","QA","Live Animals",5206,"Caribbean",5111,"Stocks",1016,"Goats",2015,2015,"Head",3959825,"A","Aggregate, may include official, semi-official, estimated or calculated data",21496662,147.37
"1378","QA","Live Animals",5206,"Caribbean",5111,"Stocks",1096,"Horses",2015,2015,"Head",1687730,"A","Aggregate, may include official, semi-official, estimated or calculated data",21496662,62.81
"1379","QA","Live Animals",5206,"Caribbean",5111,"Stocks",1110,"Mules",2015,2015,"Head",264191,"A","Aggregate, may include official, semi-official, estimated or calculated data",21496662,9.83
"1380","QA","Live Animals",5206,"Caribbean",5111,"Stocks",1034,"Pigs",2015,2015,"Head",3663489,"A","Aggregate, may include official, semi-official, estimated or calculated data",21496662,136.34
"1381","QA","Live Animals",5206,"Caribbean",5111,"Stocks",976,"Sheep",2015,2015,"Head",2232686,"A","Aggregate, may include official, semi-official, estimated or calculated data",21496662,83.09
"1382","QA","Live Animals",5207,"South America",5111,"Stocks",1107,"Asses",2015,2015,"Head",2914144,"A","Aggregate, may include official, semi-official, estimated or calculated data",524493460,4.44
"1383","QA","Live Animals",5207,"South America",5111,"Stocks",946,"Buffaloes",2015,2015,"Head",1371353,"A","Aggregate, may include official, semi-official, estimated or calculated data",524493460,2.09
"1384","QA","Live Animals",5207,"South America",5111,"Stocks",866,"Cattle",2015,2015,"Head",353627072,"A","Aggregate, may include official, semi-official, estimated or calculated data",524493460,539.38
"1385","QA","Live Animals",5207,"South America",5111,"Stocks",1016,"Goats",2015,2015,"Head",21613615,"A","Aggregate, may include official, semi-official, estimated or calculated data",524493460,32.97
"1386","QA","Live Animals",5207,"South America",5111,"Stocks",1096,"Horses",2015,2015,"Head",11794156,"A","Aggregate, may include official, semi-official, estimated or calculated data",524493460,17.99
"1387","QA","Live Animals",5207,"South America",5111,"Stocks",1110,"Mules",2015,2015,"Head",2188321,"A","Aggregate, may include official, semi-official, estimated or calculated data",524493460,3.34
"1388","QA","Live Animals",5207,"South America",5111,"Stocks",1034,"Pigs",2015,2015,"Head",66274969,"A","Aggregate, may include official, semi-official, estimated or calculated data",524493460,101.09
"1389","QA","Live Animals",5207,"South America",5111,"Stocks",976,"Sheep",2015,2015,"Head",64709830,"A","Aggregate, may include official, semi-official, estimated or calculated data",524493460,98.7
"1390","QA","Live Animals",5300,"Asia",5111,"Stocks",1107,"Asses",2015,2015,"Head",14363146,"A","Aggregate, may include official, semi-official, estimated or calculated data",2300799814,5.62
"1391","QA","Live Animals",5300,"Asia",5111,"Stocks",946,"Buffaloes",2015,2015,"Head",194247695,"A","Aggregate, may include official, semi-official, estimated or calculated data",2300799814,75.98
"1392","QA","Live Animals",5300,"Asia",5111,"Stocks",1126,"Camels",2015,2015,"Head",4492364,"A","Aggregate, may include official, semi-official, estimated or calculated data",2300799814,1.76
"1393","QA","Live Animals",5300,"Asia",5111,"Stocks",866,"Cattle",2015,2015,"Head",440597664,"A","Aggregate, may include official, semi-official, estimated or calculated data",2300799814,172.35
"1394","QA","Live Animals",5300,"Asia",5111,"Stocks",1016,"Goats",2015,2015,"Head",537683456,"A","Aggregate, may include official, semi-official, estimated or calculated data",2300799814,210.32
"1395","QA","Live Animals",5300,"Asia",5111,"Stocks",1096,"Horses",2015,2015,"Head",13037953,"A","Aggregate, may include official, semi-official, estimated or calculated data",2300799814,5.1
"1396","QA","Live Animals",5300,"Asia",5111,"Stocks",1110,"Mules",2015,2015,"Head",1829793,"A","Aggregate, may include official, semi-official, estimated or calculated data",2300799814,0.72
"1397","QA","Live Animals",5300,"Asia",5111,"Stocks",1034,"Pigs",2015,2015,"Head",590235655,"A","Aggregate, may include official, semi-official, estimated or calculated data",2300799814,230.88
"1398","QA","Live Animals",5300,"Asia",5111,"Stocks",976,"Sheep",2015,2015,"Head",504312088,"A","Aggregate, may include official, semi-official, estimated or calculated data",2300799814,197.27
"1399","QA","Live Animals",5301,"Central Asia",5111,"Stocks",1107,"Asses",2015,2015,"Head",573571,"A","Aggregate, may include official, semi-official, estimated or calculated data",91888626,5.62
"1400","QA","Live Animals",5301,"Central Asia",5111,"Stocks",946,"Buffaloes",2015,2015,"Head",25240,"A","Aggregate, may include official, semi-official, estimated or calculated data",91888626,0.25
"1401","QA","Live Animals",5301,"Central Asia",5111,"Stocks",1126,"Camels",2015,2015,"Head",310797,"A","Aggregate, may include official, semi-official, estimated or calculated data",91888626,3.04
"1402","QA","Live Animals",5301,"Central Asia",5111,"Stocks",866,"Cattle",2015,2015,"Head",23085740,"A","Aggregate, may include official, semi-official, estimated or calculated data",91888626,226.11
"1403","QA","Live Animals",5301,"Central Asia",5111,"Stocks",1016,"Goats",2015,2015,"Head",10690999,"A","Aggregate, may include official, semi-official, estimated or calculated data",91888626,104.71
"1404","QA","Live Animals",5301,"Central Asia",5111,"Stocks",1096,"Horses",2015,2015,"Head",2837659,"A","Aggregate, may include official, semi-official, estimated or calculated data",91888626,27.79
"1405","QA","Live Animals",5301,"Central Asia",5111,"Stocks",1110,"Mules",2015,2015,"Head",500,"A","Aggregate, may include official, semi-official, estimated or calculated data",91888626,0
"1406","QA","Live Animals",5301,"Central Asia",5111,"Stocks",1034,"Pigs",2015,2015,"Head",1035220,"A","Aggregate, may include official, semi-official, estimated or calculated data",91888626,10.14
"1407","QA","Live Animals",5301,"Central Asia",5111,"Stocks",976,"Sheep",2015,2015,"Head",53328900,"A","Aggregate, may include official, semi-official, estimated or calculated data",91888626,522.33
"1408","QA","Live Animals",5302,"Eastern Asia",5111,"Stocks",1107,"Asses",2015,2015,"Head",3836223,"A","Aggregate, may include official, semi-official, estimated or calculated data",970899032,3.56
"1409","QA","Live Animals",5302,"Eastern Asia",5111,"Stocks",946,"Buffaloes",2015,2015,"Head",27024581,"A","Aggregate, may include official, semi-official, estimated or calculated data",970899032,25.05
"1410","QA","Live Animals",5302,"Eastern Asia",5111,"Stocks",1126,"Camels",2015,2015,"Head",648094,"A","Aggregate, may include official, semi-official, estimated or calculated data",970899032,0.6
"1411","QA","Live Animals",5302,"Eastern Asia",5111,"Stocks",866,"Cattle",2015,2015,"Head",74745747,"A","Aggregate, may include official, semi-official, estimated or calculated data",970899032,69.29
"1412","QA","Live Animals",5302,"Eastern Asia",5111,"Stocks",1016,"Goats",2015,2015,"Head",169394150,"A","Aggregate, may include official, semi-official, estimated or calculated data",970899032,157.02
"1413","QA","Live Animals",5302,"Eastern Asia",5111,"Stocks",1096,"Horses",2015,2015,"Head",7535944,"A","Aggregate, may include official, semi-official, estimated or calculated data",970899032,6.99
"1414","QA","Live Animals",5302,"Eastern Asia",5111,"Stocks",1110,"Mules",2015,2015,"Head",1173500,"A","Aggregate, may include official, semi-official, estimated or calculated data",970899032,1.09
"1415","QA","Live Animals",5302,"Eastern Asia",5111,"Stocks",1034,"Pigs",2015,2015,"Head",499176378,"A","Aggregate, may include official, semi-official, estimated or calculated data",970899032,462.72
"1416","QA","Live Animals",5302,"Eastern Asia",5111,"Stocks",976,"Sheep",2015,2015,"Head",187364415,"A","Aggregate, may include official, semi-official, estimated or calculated data",970899032,173.68
"1417","QA","Live Animals",5303,"Southern Asia",5111,"Stocks",1107,"Asses",2015,2015,"Head",8401513,"A","Aggregate, may include official, semi-official, estimated or calculated data",887979278,8.52
"1418","QA","Live Animals",5303,"Southern Asia",5111,"Stocks",946,"Buffaloes",2015,2015,"Head",153266818,"A","Aggregate, may include official, semi-official, estimated or calculated data",887979278,155.34
"1419","QA","Live Animals",5303,"Southern Asia",5111,"Stocks",1126,"Camels",2015,2015,"Head",1682884,"A","Aggregate, may include official, semi-official, estimated or calculated data",887979278,1.71
"1420","QA","Live Animals",5303,"Southern Asia",5111,"Stocks",866,"Cattle",2015,2015,"Head",268370836,"A","Aggregate, may include official, semi-official, estimated or calculated data",887979278,272
"1421","QA","Live Animals",5303,"Southern Asia",5111,"Stocks",1016,"Goats",2015,2015,"Head",290693871,"A","Aggregate, may include official, semi-official, estimated or calculated data",887979278,294.63
"1422","QA","Live Animals",5303,"Southern Asia",5111,"Stocks",1096,"Horses",2015,2015,"Head",1321523,"A","Aggregate, may include official, semi-official, estimated or calculated data",887979278,1.34
"1423","QA","Live Animals",5303,"Southern Asia",5111,"Stocks",1110,"Mules",2015,2015,"Head",590799,"A","Aggregate, may include official, semi-official, estimated or calculated data",887979278,0.6
"1424","QA","Live Animals",5303,"Southern Asia",5111,"Stocks",1034,"Pigs",2015,2015,"Head",11149980,"A","Aggregate, may include official, semi-official, estimated or calculated data",887979278,11.3
"1425","QA","Live Animals",5303,"Southern Asia",5111,"Stocks",976,"Sheep",2015,2015,"Head",152501054,"A","Aggregate, may include official, semi-official, estimated or calculated data",887979278,154.57
"1426","QA","Live Animals",5304,"South-eastern Asia",5111,"Stocks",1107,"Asses",2015,2015,"Head",34,"A","Aggregate, may include official, semi-official, estimated or calculated data",193239882,0
"1427","QA","Live Animals",5304,"South-eastern Asia",5111,"Stocks",946,"Buffaloes",2015,2015,"Head",13344426,"A","Aggregate, may include official, semi-official, estimated or calculated data",193239882,55.25
"1428","QA","Live Animals",5304,"South-eastern Asia",5111,"Stocks",866,"Cattle",2015,2015,"Head",49732495,"A","Aggregate, may include official, semi-official, estimated or calculated data",193239882,205.89
"1429","QA","Live Animals",5304,"South-eastern Asia",5111,"Stocks",1016,"Goats",2015,2015,"Head",32583816,"A","Aggregate, may include official, semi-official, estimated or calculated data",193239882,134.89
"1430","QA","Live Animals",5304,"South-eastern Asia",5111,"Stocks",1096,"Horses",2015,2015,"Head",968250,"A","Aggregate, may include official, semi-official, estimated or calculated data",193239882,4.01
"1431","QA","Live Animals",5304,"South-eastern Asia",5111,"Stocks",1110,"Mules",2015,2015,"Head",1093,"A","Aggregate, may include official, semi-official, estimated or calculated data",193239882,0
"1432","QA","Live Animals",5304,"South-eastern Asia",5111,"Stocks",1034,"Pigs",2015,2015,"Head",77998166,"A","Aggregate, may include official, semi-official, estimated or calculated data",193239882,322.91
