Table 1
State,County,Studio,1 Bedroom,2 Bedroom,3 Bedroom,4 Bedroom
Louisiana,Grant,$ 540,$ 650,$ 819,"$ 1,085","$ 1,198"
Louisiana,Iberia,$ 597,$ 601,$ 792,$ 987,"$ 1,254"
Louisiana,Iberville,$ 642,$ 700,$ 815,"$ 1,093","$ 1,261"
Louisiana,Jackson,$ 568,$ 611,$ 725,$ 960,$ 983
Louisiana,Jefferson,$ 621,$ 636,$ 725,$ 980,$ 983
Louisiana,Jefferson Davis,$ 765,$ 899,"$ 1,061","$ 1,371","$ 1,583"
Louisiana,Lafayette,$ 634,$ 790,$ 901,"$ 1,200","$ 1,363"
Louisiana,Lafourche,$ 664,$ 705,$ 897,"$ 1,212","$ 1,401"
Louisiana,La Salle,$ 568,$ 580,$ 725,$ 942,"$ 1,067"
Louisiana,Lincoln,$ 587,$ 680,$ 791,"$ 1,113","$ 1,370"
Louisiana,Livingston,$ 794,$ 856,"$ 1,013","$ 1,290","$ 1,583"
Louisiana,Madison,$ 580,$ 584,$ 725,$ 994,$ 998
Louisiana,Morehouse,$ 621,$ 634,$ 725,"$ 1,005","$ 1,255"
Louisiana,Natchitoches,$ 559,$ 643,$ 848,"$ 1,098","$ 1,150"
Louisiana,Orleans,$ 765,$ 899,"$ 1,061","$ 1,371","$ 1,583"
Louisiana,Ouachita,$ 606,$ 610,$ 804,"$ 1,012","$ 1,111"
Louisiana,Plaquemines,$ 765,$ 899,"$ 1,061","$ 1,371","$ 1,583"
Louisiana,Pointe Coupee,$ 794,$ 856,"$ 1,013","$ 1,290","$ 1,583"
Louisiana,Rapides,$ 540,$ 650,$ 819,"$ 1,085","$ 1,198"
Louisiana,Red River,$ 588,$ 600,$ 750,$ 933,"$ 1,022"
Louisiana,Richland,$ 546,$ 550,$ 725,$ 902,"$ 1,255"
Louisiana,Sabine,$ 508,$ 584,$ 770,"$ 1,026","$ 1,231"
Louisiana,St Bernard,$ 765,$ 899,"$ 1,061","$ 1,371","$ 1,583"
Louisiana,St Charles,$ 765,$ 899,"$ 1,061","$ 1,371","$ 1,583"
Louisiana,St Helena,$ 794,$ 856,"$ 1,013","$ 1,290","$ 1,583"
Louisiana,St James,$ 581,$ 610,$ 804,"$ 1,053","$ 1,200"
Louisiana,St John the Baptist,$ 765,$ 899,"$ 1,061","$ 1,371","$ 1,583"
Louisiana,St Landry,$ 559,$ 562,$ 741,$ 969,"$ 1,038"
Louisiana,St Martin,$ 634,$ 790,$ 901,"$ 1,200","$ 1,363"
Louisiana,St Mary,$ 641,$ 736,$ 889,"$ 1,147","$ 1,439"
Louisiana,St Tammany,$ 765,$ 899,"$ 1,061","$ 1,371","$ 1,583"
Louisiana,Tangipahoa,$ 689,$ 693,$ 891,"$ 1,108","$ 1,208"
Louisiana,Tensas,$ 568,$ 636,$ 725,"$ 1,038","$ 1,067"
Louisiana,Terrebonne,$ 664,$ 705,$ 897,"$ 1,212","$ 1,401"
Louisiana,Union,$ 606,$ 610,$ 804,"$ 1,012","$ 1,111"
Louisiana,Vermilion,$ 564,$ 639,$ 728,$ 983,$ 987
Louisiana,Vernon,$ 730,$ 780,"$ 1,028","$ 1,279","$ 1,541"
Louisiana,Washington,$ 568,$ 636,$ 725,"$ 1,037","$ 1,151"
Louisiana,Webster,$ 523,$ 584,$ 725,"$ 1,038","$ 1,067"
Louisiana,West Baton Rouge,$ 794,$ 856,"$ 1,013","$ 1,290","$ 1,583"
Louisiana,West Carroll,$ 546,$ 550,$ 725,$ 977,"$ 1,067"
Louisiana,West Feliciana,$ 794,$ 856,"$ 1,013","$ 1,290","$ 1,583"
Louisiana,Winn,$ 546,$ 550,$ 725,$ 902,"$ 1,020"
Maine,Cumberland,"$ 1,088","$ 1,229","$ 1,592","$ 2,061","$ 2,518"
Maine,Hancock,$ 746,$ 782,$ 920,"$ 1,175","$ 1,248"
Maine,Knox,$ 836,$ 841,"$ 1,001","$ 1,251","$ 1,712"
Maine,Lincoln,$ 595,$ 658,$ 867,"$ 1,078","$ 1,176"
Maine,Oxford,$ 632,$ 636,$ 838,"$ 1,042","$ 1,298"
Maine,Penobscot,$ 746,$ 782,$ 920,"$ 1,175","$ 1,248"
Maine,Waldo,$ 836,$ 841,"$ 1,001","$ 1,251","$ 1,712"
Maine,Washington,$ 771,$ 815,$ 967,"$ 1,329","$ 1,365"
Maine,York,"$ 1,066","$ 1,118","$ 1,473","$ 1,905","$ 2,550"
Maryland,Allegany,$ 499,$ 587,$ 734,$ 965,"$ 1,223"
Maryland,Anne Arundel,$ 917,"$ 1,115","$ 1,384","$ 1,793","$ 2,053"
Maryland,Baltimore,$ 917,"$ 1,115","$ 1,384","$ 1,793","$ 2,053"
Maryland,Calvert,"$ 1,513","$ 1,548","$ 1,765","$ 2,263","$ 2,742"
Maryland,Caroline,$ 677,$ 711,$ 937,"$ 1,238","$ 1,524"
Maryland,Carroll,$ 917,"$ 1,115","$ 1,384","$ 1,793","$ 2,053"
Maryland,Cecil,$ 900,"$ 1,040","$ 1,260","$ 1,567","$ 1,796"
Maryland,Charles,"$ 1,513","$ 1,548","$ 1,765","$ 2,263","$ 2,742"
Maryland,Dorchester,$ 748,$ 753,$ 902,"$ 1,240","$ 1,367"
Maryland,Frederick,"$ 1,513","$ 1,548","$ 1,765","$ 2,263","$ 2,742"
Maryland,Garrett,$ 484,$ 604,$ 734,"$ 1,050","$ 1,271"
Maryland,Harford,$ 917,"$ 1,115","$ 1,384","$ 1,793","$ 2,053"
Maryland,Howard,$ 917,"$ 1,115","$ 1,384","$ 1,793","$ 2,053"
Maryland,Kent,$ 761,$ 766,"$ 1,010","$ 1,411","$ 1,569"
Maryland,Montgomery,"$ 1,513","$ 1,548","$ 1,765","$ 2,263","$ 2,742"
Maryland,Prince Georges,"$ 1,513","$ 1,548","$ 1,765","$ 2,263","$ 2,742"
Maryland,Queen Annes,$ 917,"$ 1,115","$ 1,384","$ 1,793","$ 2,053"
Maryland,St Marys,$ 891,"$ 1,102","$ 1,343","$ 1,892","$ 2,258"
Maryland,Somerset,$ 570,$ 666,$ 764,"$ 1,093","$ 1,219"
Maryland,Talbot,$ 808,$ 851,"$ 1,076","$ 1,467","$ 1,863"
Maryland,Washington,$ 577,$ 683,$ 874,"$ 1,251","$ 1,513"
Maryland,Wicomico,$ 726,$ 802,"$ 1,048","$ 1,430","$ 1,650"
Maryland,Worcester,$ 748,$ 752,$ 958,"$ 1,361","$ 1,659"
Maryland,Baltimore City,$ 917,"$ 1,115","$ 1,384","$ 1,793","$ 2,053"
Massachusetts,Barnstable,"$ 1,248","$ 1,428","$ 1,879","$ 2,323","$ 2,548"
Massachusetts,Essex,"$ 1,658","$ 1,826","$ 2,205","$ 2,726","$ 2,990"
Massachusetts,Franklin,"$ 1,658","$ 1,826","$ 2,205","$ 2,726","$ 2,990"
Massachusetts,Hampden,$ 727,$ 874,"$ 1,094","$ 1,353","$ 1,623"
Massachusetts,Nantucket,"$ 1,587","$ 1,848","$ 2,388","$ 3,236","$ 3,438"
Massachusetts,Norfolk,"$ 1,658","$ 1,826","$ 2,205","$ 2,726","$ 2,990"
Massachusetts,Plymouth,"$ 1,658","$ 1,826","$ 2,205","$ 2,726","$ 2,990"
Massachusetts,Worcester,"$ 1,103","$ 1,162","$ 1,491","$ 1,843","$ 2,022"
Michigan,Alger,$ 503,$ 591,$ 734,$ 913,"$ 1,040"
Michigan,Allegan,$ 666,$ 670,$ 856,"$ 1,128","$ 1,205"
Michigan,Alpena,$ 503,$ 606,$ 734,"$ 1,037","$ 1,074"
Michigan,Antrim,$ 484,$ 634,$ 734,"$ 1,014","$ 1,165"
Michigan,Arenac,$ 497,$ 588,$ 734,$ 985,"$ 1,182"
Michigan,Baraga,$ 534,$ 557,$ 734,$ 913,"$ 1,040"
Michigan,Barry,$ 646,$ 690,$ 848,"$ 1,116","$ 1,221"
Michigan,Bay,$ 512,$ 589,$ 776,"$ 1,020","$ 1,064"
Michigan,Benzie,$ 594,$ 658,$ 867,"$ 1,078","$ 1,205"
Michigan,Berrien,$ 615,$ 619,$ 801,"$ 1,034","$ 1,196"
Michigan,Branch,$ 589,$ 625,$ 792,$ 995,"$ 1,074"
Michigan,Calhoun,$ 552,$ 661,$ 837,"$ 1,074","$ 1,148"
Michigan,Cass,$ 529,$ 609,$ 802,"$ 1,026","$ 1,088"
Michigan,Charlevoix,$ 555,$ 625,$ 810,"$ 1,123","$ 1,363"
Michigan,Cheboygan,$ 504,$ 558,$ 735,$ 928,$ 997
Michigan,Chippewa,$ 507,$ 584,$ 769,$ 956,"$ 1,043"
Michigan,Clare,$ 503,$ 557,$ 734,$ 990,"$ 1,071"
Michigan,Clinton,$ 710,$ 740,$ 909,"$ 1,171","$ 1,264"
Michigan,Crawford,$ 539,$ 596,$ 786,"$ 1,043","$ 1,066"
Michigan,Delta,$ 583,$ 583,$ 734,"$ 1,035","$ 1,151"
Michigan,Dickinson,$ 534,$ 631,$ 779,$ 983,"$ 1,056"
Michigan,Eaton,$ 710,$ 740,$ 909,"$ 1,171","$ 1,264"
Michigan,Emmet,$ 578,$ 665,$ 876,"$ 1,165","$ 1,248"
Michigan,Genesee,$ 516,$ 609,$ 782,"$ 1,002","$ 1,063"
Michigan,Gladwin,$ 503,$ 570,$ 734,$ 923,"$ 1,032"
Michigan,Gogebic,$ 503,$ 611,$ 734,"$ 1,050","$ 1,271"
Michigan,Grand Traverse,$ 685,$ 847,$ 999,"$ 1,286","$ 1,480"
Michigan,Gratiot,$ 484,$ 557,$ 734,$ 943,"$ 1,094"
Michigan,Hillsdale,$ 548,$ 607,$ 800,$ 995,"$ 1,085"
Michigan,Houghton,$ 484,$ 582,$ 734,$ 993,"$ 1,271"
Michigan,Huron,$ 555,$ 559,$ 734,$ 923,"$ 1,078"
Michigan,Ingham,$ 710,$ 740,$ 909,"$ 1,171","$ 1,264"
Michigan,Ionia,$ 636,$ 640,$ 844,"$ 1,050","$ 1,197"
Michigan,Iosco,$ 578,$ 644,$ 734,$ 980,"$ 1,271"
Michigan,Iron,$ 501,$ 598,$ 734,"$ 1,021","$ 1,127"
Michigan,Isabella,$ 591,$ 653,$ 787,"$ 1,048","$ 1,089"
Michigan,Jackson,$ 626,$ 709,$ 829,"$ 1,079","$ 1,195"
Michigan,Kalamazoo,$ 617,$ 705,$ 881,"$ 1,169","$ 1,259"
Michigan,Kalkaska,$ 489,$ 562,$ 741,$ 985,"$ 1,072"
Michigan,Kent,$ 739,$ 817,$ 994,"$ 1,309","$ 1,501"
Michigan,Keweenaw,$ 503,$ 566,$ 734,"$ 1,036","$ 1,040"
Michigan,Lake,$ 503,$ 557,$ 734,$ 913,$ 995
Michigan,Lapeer,$ 697,$ 821,"$ 1,049","$ 1,344","$ 1,458"
Michigan,Leelanau,$ 669,$ 709,$ 873,"$ 1,185","$ 1,512"
Michigan,Lenawee,$ 530,$ 610,$ 804,"$ 1,065","$ 1,168"
Michigan,Livingston,$ 757,$ 881,"$ 1,080","$ 1,453","$ 1,621"
Michigan,Luce,$ 503,$ 619,$ 734,$ 996,"$ 1,013"
Michigan,Mackinac,$ 503,$ 644,$ 734,$ 953,"$ 1,255"
Michigan,Macomb,$ 697,$ 821,"$ 1,049","$ 1,344","$ 1,458"
Michigan,Manistee,$ 542,$ 600,$ 791,"$ 1,029","$ 1,073"
Michigan,Marquette,$ 542,$ 624,$ 822,"$ 1,022","$ 1,371"
Michigan,Mason,$ 583,$ 610,$ 803,"$ 1,005","$ 1,089"
Michigan,Mecosta,$ 613,$ 617,$ 734,$ 932,"$ 1,001"
Michigan,Menominee,$ 552,$ 634,$ 734,"$ 1,017","$ 1,078"
Michigan,Midland,$ 545,$ 627,$ 826,"$ 1,168","$ 1,315"
Michigan,Missaukee,$ 569,$ 630,$ 830,"$ 1,032","$ 1,126"
Michigan,Monroe,$ 626,$ 691,$ 899,"$ 1,220","$ 1,327"
Michigan,Montcalm,$ 634,$ 643,$ 790,"$ 1,009","$ 1,301"
Michigan,Montmorency,$ 503,$ 587,$ 734,"$ 1,036","$ 1,040"
Michigan,Muskegon,$ 593,$ 626,$ 825,"$ 1,069","$ 1,119"
Michigan,Newaygo,$ 528,$ 607,$ 800,"$ 1,016","$ 1,085"
Michigan,Oakland,$ 697,$ 821,"$ 1,049","$ 1,344","$ 1,458"
Michigan,Oceana,$ 503,$ 557,$ 734,"$ 1,004","$ 1,008"
Michigan,Ogemaw,$ 558,$ 644,$ 734,$ 948,"$ 1,089"
Michigan,Ontonagon,$ 503,$ 614,$ 734,$ 913,"$ 1,040"
Michigan,Osceola,$ 503,$ 569,$ 734,$ 913,$ 999
Michigan,Oscoda,$ 503,$ 620,$ 734,"$ 1,030","$ 1,040"
Michigan,Otsego,$ 593,$ 656,$ 865,"$ 1,122","$ 1,218"
Michigan,Ottawa,$ 803,$ 822,$ 937,"$ 1,305","$ 1,435"
Michigan,Presque Isle,$ 503,$ 578,$ 734,"$ 1,013","$ 1,094"
Michigan,Roscommon,$ 579,$ 582,$ 734,$ 992,$ 995
Michigan,Saginaw,$ 546,$ 632,$ 827,"$ 1,030","$ 1,139"
Michigan,St Clair,$ 697,$ 821,"$ 1,049","$ 1,344","$ 1,458"
Michigan,St Joseph,$ 516,$ 583,$ 753,$ 970,"$ 1,074"
Michigan,Sanilac,$ 553,$ 557,$ 734,$ 942,"$ 1,119"
Michigan,Schoolcraft,$ 503,$ 557,$ 734,$ 913,"$ 1,040"
Michigan,Shiawassee,$ 574,$ 578,$ 762,"$ 1,025","$ 1,104"
Michigan,Tuscola,$ 484,$ 600,$ 734,"$ 1,001","$ 1,065"
Michigan,Van Buren,$ 617,$ 705,$ 881,"$ 1,169","$ 1,259"
Michigan,Washtenaw,"$ 1,029","$ 1,043","$ 1,264","$ 1,593","$ 1,892"
Michigan,Wayne,$ 697,$ 821,"$ 1,049","$ 1,344","$ 1,458"
Michigan,Wexford,$ 528,$ 584,$ 770,$ 962,"$ 1,078"
Minnesota,Anoka,$ 898,"$ 1,054","$ 1,308","$ 1,838","$ 2,156"
Minnesota,Becker,$ 484,$ 588,$ 734,$ 986,"$ 1,206"
Minnesota,Beltrami,$ 525,$ 604,$ 796,"$ 1,035","$ 1,114"
Minnesota,Benton,$ 634,$ 671,$ 821,"$ 1,160","$ 1,357"
Minnesota,Big Stone,$ 484,$ 557,$ 734,"$ 1,050","$ 1,159"
Minnesota,Blue Earth,$ 646,$ 732,$ 961,"$ 1,345","$ 1,664"
Minnesota,Brown,$ 484,$ 586,$ 734,$ 926,"$ 1,054"
Minnesota,Carlton,$ 654,$ 671,$ 884,"$ 1,141","$ 1,394"
Minnesota,Carver,$ 898,"$ 1,054","$ 1,308","$ 1,838","$ 2,156"
Minnesota,Cass,$ 487,$ 560,$ 738,$ 921,"$ 1,001"
Minnesota,Chippewa,$ 502,$ 572,$ 734,"$ 1,033","$ 1,181"
Minnesota,Chisago,$ 898,"$ 1,054","$ 1,308","$ 1,838","$ 2,156"
Minnesota,Clay,$ 593,$ 712,$ 873,"$ 1,249","$ 1,512"
Minnesota,Clearwater,$ 553,$ 557,$ 734,"$ 1,050","$ 1,128"
Minnesota,Cook,$ 484,$ 644,$ 734,"$ 1,026","$ 1,271"
Minnesota,Cottonwood,$ 484,$ 579,$ 734,$ 913,"$ 1,271"
Minnesota,Crow Wing,$ 523,$ 601,$ 792,"$ 1,033","$ 1,147"
Minnesota,Dakota,$ 898,"$ 1,054","$ 1,308","$ 1,838","$ 2,156"
Minnesota,Dodge,$ 673,$ 789,"$ 1,014","$ 1,447","$ 1,756"
Minnesota,Douglas,$ 495,$ 575,$ 750,"$ 1,013","$ 1,046"
Minnesota,Faribault,$ 484,$ 557,$ 734,$ 966,"$ 1,085"
Minnesota,Fillmore,$ 553,$ 557,$ 734,"$ 1,016","$ 1,054"
Minnesota,Freeborn,$ 484,$ 557,$ 734,$ 913,"$ 1,124"
Minnesota,Goodhue,$ 605,$ 620,$ 752,"$ 1,075","$ 1,145"
Minnesota,Grant,$ 484,$ 610,$ 734,"$ 1,050","$ 1,089"
Minnesota,Hennepin,$ 898,"$ 1,054","$ 1,308","$ 1,838","$ 2,156"
Minnesota,Houston,$ 577,$ 673,$ 874,"$ 1,216","$ 1,513"
Minnesota,Hubbard,$ 496,$ 557,$ 734,$ 982,"$ 1,025"
Minnesota,Isanti,$ 898,"$ 1,054","$ 1,308","$ 1,838","$ 2,156"
Minnesota,Itasca,$ 600,$ 604,$ 796,$ 990,"$ 1,079"
Minnesota,Jackson,$ 484,$ 565,$ 734,$ 913,$ 995
Minnesota,Kanabec,$ 577,$ 624,$ 820,"$ 1,108","$ 1,139"
Minnesota,Kandiyohi,$ 568,$ 597,$ 744,"$ 1,065","$ 1,288"
Minnesota,Kittson,$ 484,$ 558,$ 734,$ 918,$ 995
Minnesota,Koochiching,$ 484,$ 557,$ 734,$ 950,"$ 1,062"
Minnesota,Lac qui Parle,$ 484,$ 557,$ 734,$ 941,"$ 1,047"
Minnesota,Lake,$ 484,$ 592,$ 734,$ 992,$ 995
Minnesota,Lake of the Woods,$ 497,$ 571,$ 753,$ 937,"$ 1,089"
Minnesota,Le Sueur,$ 695,$ 709,$ 935,"$ 1,299","$ 1,449"
Minnesota,Lincoln,$ 484,$ 565,$ 734,$ 948,$ 995
Minnesota,Lyon,$ 506,$ 557,$ 734,"$ 1,008","$ 1,228"
Minnesota,McLeod,$ 493,$ 567,$ 747,"$ 1,069","$ 1,284"
Minnesota,Mahnomen,$ 629,$ 631,$ 734,$ 913,$ 995
Minnesota,Marshall,$ 484,$ 557,$ 734,$ 971,"$ 1,271"
Minnesota,Martin,$ 484,$ 557,$ 734,$ 992,$ 995
Minnesota,Meeker,$ 498,$ 573,$ 755,$ 967,"$ 1,113"
Minnesota,Mille Lacs,$ 618,$ 710,$ 936,"$ 1,340","$ 1,515"
Minnesota,Morrison,$ 484,$ 557,$ 734,"$ 1,022","$ 1,084"
Minnesota,Mower,$ 509,$ 585,$ 771,"$ 1,100","$ 1,130"
Minnesota,Murray,$ 484,$ 557,$ 734,"$ 1,050","$ 1,062"
Minnesota,Nicollet,$ 646,$ 732,$ 961,"$ 1,345","$ 1,664"
Minnesota,Nobles,$ 553,$ 557,$ 734,$ 990,$ 995
Minnesota,Norman,$ 484,$ 587,$ 734,$ 913,"$ 1,062"
Minnesota,Olmsted,$ 673,$ 789,"$ 1,014","$ 1,447","$ 1,756"
Minnesota,Otter Tail,$ 553,$ 557,$ 734,$ 957,"$ 1,015"
Minnesota,Pennington,$ 484,$ 557,$ 734,$ 913,"$ 1,062"
Minnesota,Pine,$ 531,$ 611,$ 805,"$ 1,040","$ 1,158"
Minnesota,Pipestone,$ 484,$ 636,$ 734,"$ 1,004","$ 1,066"
Minnesota,Polk,$ 623,$ 694,$ 883,"$ 1,264","$ 1,529"
Minnesota,Pope,$ 507,$ 557,$ 734,$ 994,"$ 1,062"
Minnesota,Ramsey,$ 898,"$ 1,054","$ 1,308","$ 1,838","$ 2,156"
Minnesota,Red Lake,$ 595,$ 606,$ 734,"$ 1,050","$ 1,062"
Minnesota,Redwood,$ 484,$ 644,$ 734,"$ 1,050","$ 1,166"
Minnesota,Renville,$ 618,$ 622,$ 734,"$ 1,008","$ 1,098"
Minnesota,Rice,$ 609,$ 686,$ 904,"$ 1,242","$ 1,307"
Minnesota,Rock,$ 484,$ 557,$ 734,$ 941,$ 999
Minnesota,Roseau,$ 484,$ 557,$ 734,$ 913,$ 995
Minnesota,St Louis,$ 654,$ 671,$ 884,"$ 1,141","$ 1,394"
Minnesota,Scott,$ 898,"$ 1,054","$ 1,308","$ 1,838","$ 2,156"
Minnesota,Sherburne,$ 898,"$ 1,054","$ 1,308","$ 1,838","$ 2,156"
Minnesota,Sibley,$ 555,$ 660,$ 808,"$ 1,070","$ 1,194"
Minnesota,Stearns,$ 634,$ 671,$ 821,"$ 1,160","$ 1,357"
Minnesota,Steele,$ 504,$ 584,$ 764,"$ 1,093","$ 1,323"
Minnesota,Stevens,$ 484,$ 644,$ 734,"$ 1,050","$ 1,236"
Minnesota,Swift,$ 553,$ 557,$ 734,$ 944,"$ 1,024"
Minnesota,Todd,$ 484,$ 580,$ 734,$ 917,$ 995
Minnesota,Traverse,$ 484,$ 557,$ 734,$ 913,"$ 1,062"
Minnesota,Wabasha,$ 497,$ 616,$ 734,"$ 1,050","$ 1,252"
Minnesota,Wadena,$ 484,$ 620,$ 734,$ 913,"$ 1,178"
Minnesota,Waseca,$ 556,$ 560,$ 734,"$ 1,050","$ 1,063"
Minnesota,Washington,$ 898,"$ 1,054","$ 1,308","$ 1,838","$ 2,156"
Minnesota,Watonwan,$ 484,$ 644,$ 734,"$ 1,050","$ 1,065"
Minnesota,Wilkin,$ 484,$ 557,$ 734,"$ 1,050","$ 1,271"
Minnesota,Winona,$ 505,$ 606,$ 765,$ 971,"$ 1,193"
Minnesota,Wright,$ 898,"$ 1,054","$ 1,308","$ 1,838","$ 2,156"
Minnesota,Yellow Medicine,$ 484,$ 560,$ 734,$ 991,$ 995
Mississippi,Alcorn,$ 516,$ 519,$ 684,$ 933,"$ 1,043"
Mississippi,Amite,$ 537,$ 538,$ 686,$ 853,$ 948
Mississippi,Attala,$ 535,$ 593,$ 684,$ 913,"$ 1,104"
Mississippi,Benton,$ 513,$ 600,$ 684,$ 979,"$ 1,046"
Mississippi,Bolivar,$ 531,$ 535,$ 705,$ 877,$ 956
Mississippi,Calhoun,$ 535,$ 555,$ 684,$ 929,"$ 1,115"
Mississippi,Carroll,$ 537,$ 538,$ 686,$ 853,$ 948
Mississippi,Chickasaw,$ 482,$ 519,$ 684,$ 908,$ 946
Mississippi,Choctaw,$ 556,$ 559,$ 737,$ 917,$ 999
Mississippi,Claiborne,$ 535,$ 588,$ 684,$ 851,$ 928
Mississippi,Clarke,$ 535,$ 536,$ 684,$ 851,$ 928
Mississippi,Clay,$ 535,$ 538,$ 684,$ 979,"$ 1,035"
Mississippi,Coahoma,$ 454,$ 600,$ 684,$ 851,$ 928
Mississippi,Copiah,$ 748,$ 794,$ 932,"$ 1,162","$ 1,342"
Mississippi,Covington,$ 547,$ 548,$ 699,$ 890,$ 966
Mississippi,De Soto,$ 686,$ 784,$ 911,"$ 1,228","$ 1,412"
Mississippi,Forrest,$ 564,$ 716,$ 855,"$ 1,107","$ 1,248"
Mississippi,Franklin,$ 516,$ 519,$ 684,$ 851,$ 945
Mississippi,George,$ 548,$ 552,$ 724,$ 901,"$ 1,162"
Mississippi,Greene,$ 518,$ 521,$ 687,$ 855,$ 949
Mississippi,Grenada,$ 516,$ 519,$ 684,$ 851,$ 928
Mississippi,Hancock,$ 644,$ 701,$ 810,"$ 1,130","$ 1,285"
Mississippi,Harrison,$ 644,$ 701,$ 810,"$ 1,130","$ 1,285"
Mississippi,Hinds,$ 748,$ 794,$ 932,"$ 1,162","$ 1,342"
Mississippi,Holmes,$ 516,$ 519,$ 684,$ 869,"$ 1,044"
Mississippi,Humphreys,$ 535,$ 600,$ 684,$ 851,"$ 1,031"
Mississippi,Issaquena,$ 516,$ 519,$ 684,$ 851,$ 945
Mississippi,Itawamba,$ 546,$ 593,$ 684,$ 875,$ 928
Mississippi,Jackson,$ 591,$ 700,$ 804,"$ 1,133","$ 1,392"
Mississippi,Jasper,$ 537,$ 538,$ 686,$ 853,$ 948
Mississippi,Jefferson,$ 535,$ 536,$ 684,$ 942,$ 945
Mississippi,Jefferson Davis,$ 535,$ 600,$ 684,$ 905,$ 945
Mississippi,Jones,$ 487,$ 572,$ 729,$ 907,$ 989
Mississippi,Kemper,$ 516,$ 519,$ 684,$ 857,$ 945
Mississippi,Lafayette,$ 717,$ 781,$ 986,"$ 1,237","$ 1,337"
Mississippi,Lamar,$ 564,$ 716,$ 855,"$ 1,107","$ 1,248"
Mississippi,Lauderdale,$ 503,$ 583,$ 762,$ 948,"$ 1,033"
Mississippi,Lawrence,$ 593,$ 665,$ 758,$ 943,"$ 1,047"
Mississippi,Leake,$ 520,$ 523,$ 684,$ 893,"$ 1,024"
Mississippi,Lee,$ 608,$ 612,$ 788,$ 998,"$ 1,211"
Mississippi,Leflore,$ 457,$ 539,$ 684,$ 851,$ 928
Mississippi,Lincoln,$ 527,$ 530,$ 699,$ 903,"$ 1,210"
Mississippi,Lowndes,$ 572,$ 582,$ 731,"$ 1,008","$ 1,266"
Mississippi,Madison,$ 748,$ 794,$ 932,"$ 1,162","$ 1,342"
Mississippi,Marion,$ 552,$ 553,$ 705,$ 877,$ 956
Mississippi,Marshall,$ 526,$ 615,$ 701,$ 872,"$ 1,141"
Mississippi,Monroe,$ 535,$ 553,$ 684,$ 851,"$ 1,067"
Mississippi,Montgomery,$ 535,$ 536,$ 684,$ 936,"$ 1,039"
Mississippi,Neshoba,$ 535,$ 548,$ 684,$ 851,$ 928
Mississippi,Newton,$ 529,$ 533,$ 702,$ 873,"$ 1,061"
Mississippi,Noxubee,$ 525,$ 528,$ 684,$ 924,$ 928
Mississippi,Oktibbeha,$ 667,$ 707,$ 806,"$ 1,003","$ 1,395"
Mississippi,Panola,$ 541,$ 579,$ 691,$ 870,$ 955
Mississippi,Pearl River,$ 592,$ 596,$ 786,"$ 1,004","$ 1,361"
Mississippi,Perry,$ 564,$ 716,$ 855,"$ 1,107","$ 1,248"
Mississippi,Pike,$ 550,$ 597,$ 702,$ 914,$ 952
Mississippi,Pontotoc,$ 474,$ 519,$ 684,$ 871,$ 995
Mississippi,Prentiss,$ 464,$ 529,$ 684,$ 924,$ 928
Mississippi,Quitman,$ 516,$ 519,$ 684,$ 851,$ 945
Mississippi,Rankin,$ 748,$ 794,$ 932,"$ 1,162","$ 1,342"
Mississippi,Scott,$ 535,$ 536,$ 684,$ 851,$ 945
Mississippi,Sharkey,$ 535,$ 536,$ 684,$ 942,$ 945
Mississippi,Simpson,$ 619,$ 676,$ 771,$ 959,"$ 1,335"
Mississippi,Smith,$ 451,$ 519,$ 684,$ 851,$ 945
Mississippi,Stone,$ 535,$ 536,$ 684,$ 936,$ 940
Mississippi,Sunflower,$ 451,$ 573,$ 684,$ 851,$ 961
Mississippi,Tallahatchie,$ 516,$ 519,$ 684,$ 912,"$ 1,184"
Mississippi,Tate,$ 523,$ 604,$ 689,$ 917,"$ 1,054"
Mississippi,Tippah,$ 535,$ 600,$ 684,$ 920,$ 970
Mississippi,Tishomingo,$ 535,$ 600,$ 684,$ 942,$ 945
Mississippi,Tunica,$ 698,$ 714,$ 814,"$ 1,012","$ 1,104"
Mississippi,Union,$ 586,$ 600,$ 684,$ 909,"$ 1,182"
Mississippi,Walthall,$ 535,$ 555,$ 684,$ 942,$ 945
Mississippi,Warren,$ 549,$ 552,$ 728,"$ 1,012","$ 1,260"
Mississippi,Washington,$ 528,$ 564,$ 684,$ 889,"$ 1,024"
Mississippi,Wayne,$ 535,$ 536,$ 684,$ 851,$ 945
Mississippi,Webster,$ 535,$ 600,$ 684,$ 926,"$ 1,121"
Mississippi,Wilkinson,$ 535,$ 536,$ 684,$ 851,$ 945
Mississippi,Winston,$ 516,$ 519,$ 684,$ 973,"$ 1,151"
Mississippi,Yalobusha,$ 516,$ 519,$ 684,$ 908,"$ 1,184"
Mississippi,Yazoo,$ 567,$ 571,$ 743,$ 924,"$ 1,112"
Missouri,Andrew,$ 539,$ 620,$ 817,"$ 1,096","$ 1,169"
Missouri,Atchison,$ 457,$ 502,$ 662,$ 823,$ 898
Missouri,Audrain,$ 466,$ 512,$ 675,$ 862,$ 915
Missouri,Barry,$ 499,$ 502,$ 662,$ 894,$ 898
Missouri,Barton,$ 457,$ 581,$ 662,$ 873,"$ 1,116"
Missouri,Bates,$ 506,$ 536,$ 706,$ 931,"$ 1,112"
