date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
2022-05-31,AR_S_112,0,0,,3,6214,62,,13955
2022-06-04,AR_S_119,0,0,,3,34838,253,,77591
2022-06-03,AR_S_126,0,0,,2,15030,173,,27988
2022-06-03,AR_S_133,0,0,,1,5201,75,,13163
2022-06-04,AR_T,12,0,,46,338807,3644,,1102858
2022-06-03,AR_T_007,0,0,,1,7586,107,,23582
2022-06-04,AR_T_014,0,0,,1,40824,487,,130010
2022-06-04,AR_T_021,1,0,,5,14083,167,,48344
2022-06-03,AR_T_028,0,0,,1,6649,63,,21684
2022-06-02,AR_T_035,0,0,,1,2402,15,,7480
2022-06-04,AR_T_042,0,0,,2,5581,46,,16513
2022-06-03,AR_T_049,0,0,,2,2616,24,,8605
2022-06-04,AR_T_056,1,0,,1,12256,124,,36300
2022-06-04,AR_T_063,2,0,,2,14044,137,,43816
2022-06-03,AR_T_070,1,0,,5,10917,96,,36939
2022-06-04,AR_T_077,0,0,,4,10515,119,,33213
2022-06-04,AR_T_084,5,0,,13,137816,1668,,451791
2022-06-03,AR_T_091,2,0,,2,5251,48,,16095
2022-06-03,AR_T_098,0,0,,2,4438,48,,13643
2022-06-04,AR_T_105,0,0,,3,34696,275,,108507
2022-06-03,AR_T_112,0,0,,2,3711,39,,12383
2022-06-04,AR_T_119,3,0,,15,24502,178,,88626
2022-06-04,AR_U,38,0,,46,118719,1663,,258063
2022-06-04,AR_U_007,2,0,,2,22243,241,,45076
2022-06-04,AR_U_014,1,0,,1,4244,54,,7049
2022-06-04,AR_U_021,33,0,,34,44472,700,,108095
2022-04-25,AR_U_028,0,0,,1,224,6,,384
2022-06-04,AR_U_035,1,0,,2,10345,119,,24554
2022-06-03,AR_U_042,1,0,,1,2116,30,,4259
2022-05-16,AR_U_070,0,0,,1,167,7,,304
2022-06-04,AR_U_077,1,0,,7,28788,405,,59119
2022-06-03,AR_U_084,0,0,,1,996,14,,2159
2022-06-01,AR_U_091,2,0,,3,3176,41,,4435
2022-05-24,AR_U_098,0,0,,1,1075,27,,1307
2022-05-30,AR_U_105,0,0,,1,210,4,,256
2022-06-04,AR_V,1,0,,1,46768,566,,101596
2022-06-04,AR_V_007,1,0,,1,26346,334,,57422
2022-06-03,AR_V_014,3,0,,4,19646,224,,42165
2022-06-02,AR_V_028,0,0,,1,55,0,,157
2022-06-04,AR_W,30,0,,34,135429,1732,,480097
2022-06-03,AR_W_007,0,0,,1,2218,69,,5929
2022-05-19,AR_W_014,3,0,,3,234,3,,831
2022-06-04,AR_W_021,17,0,,17,70811,794,,264575
2022-06-03,AR_W_028,0,0,,2,2110,21,,7397
2022-06-04,AR_W_035,1,0,,1,3523,60,,9047
2022-06-03,AR_W_042,1,0,,2,955,19,,3989
2022-06-04,AR_W_049,1,0,,2,3742,29,,11672
2022-06-03,AR_W_056,1,0,,1,213,4,,1614
2022-06-03,AR_W_063,1,0,,1,1545,32,,5346
2022-06-04,AR_W_070,3,0,,4,12184,169,,38872
2022-06-04,AR_W_077,1,0,,1,1028,12,,4198
2022-06-04,AR_W_084,1,0,,1,3034,49,,11650
2022-06-03,AR_W_091,4,0,,4,2528,50,,7640
2022-05-13,AR_W_098,1,0,,1,761,9,,2015
2022-06-04,AR_W_105,1,0,,1,5390,65,,19241
2022-06-02,AR_W_112,2,0,,2,4559,40,,12113
2022-06-04,AR_W_119,3,0,,4,5041,78,,16966
2022-06-03,AR_W_126,1,0,,1,1216,35,,4441
2022-06-03,AR_W_133,0,0,,1,3233,49,,12213
2022-06-03,AR_W_140,1,0,,1,1876,20,,7304
2022-06-04,AR_W_147,1,0,,1,916,8,,3552
2022-06-04,AR_W_154,1,0,,1,821,11,,1969
2022-06-03,AR_W_161,1,0,,1,1242,17,,4003
2022-06-04,AR_W_168,0,0,,1,5452,76,,20583
2022-06-03,AR_W_175,1,0,,1,568,10,,1852
2022-06-04,AR_X,44,0,,260,983050,7861,,3092262
2022-06-04,AR_X_007,11,0,,13,17839,114,,47647
2022-06-04,AR_X_014,14,0,,140,439407,3353,,1509983
2022-06-04,AR_X_021,2,0,,38,72774,442,,266230
2022-06-04,AR_X_028,1,0,,4,16263,121,,25759
2022-06-04,AR_X_035,1,0,,1,8930,64,,20825
2022-06-04,AR_X_042,2,0,,3,44047,338,,115129
2022-06-04,AR_X_049,0,0,,1,9095,52,,23222
2022-06-04,AR_X_056,0,0,,1,11834,121,,33522
2022-06-04,AR_X_063,1,0,,4,23950,226,,63068
2022-06-02,AR_X_070,0,0,,1,1229,5,,3229
2022-06-02,AR_X_077,1,0,,1,1211,9,,2675
2022-06-03,AR_X_084,8,0,,9,10151,84,,21613
2022-06-04,AR_X_091,1,0,,8,46017,359,,127984
2022-06-04,AR_X_098,2,0,,9,57459,654,,183745
2022-06-04,AR_X_105,1,0,,4,13870,97,,43475
2022-06-03,AR_X_112,1,0,,2,3550,20,,9091
2022-06-04,AR_X_119,1,0,,8,28982,203,,98715
2022-06-04,AR_X_126,0,0,,1,10481,70,,26942
2022-06-04,AR_X_133,1,0,,1,13140,150,,30199
2022-06-04,AR_X_140,0,0,,1,56389,562,,153010
2022-06-04,AR_X_147,4,0,,9,30181,205,,102277
2022-06-01,AR_X_154,0,0,,1,443,7,,2224
2022-06-04,AR_X_161,1,0,,9,28541,273,,84779
2022-06-04,AR_X_168,0,0,,1,3664,49,,14845
2022-06-04,AR_X_175,0,0,,1,3005,15,,9317
2022-06-04,AR_X_182,1,0,,2,27941,258,,62561
2022-06-04,AR_Y,1,0,,16,105203,1690,,348070
2022-06-01,AR_Y_007,0,0,,1,1105,33,,4170
2022-06-03,AR_Y_014,0,0,,10,10261,258,,38117
2022-06-04,AR_Y_021,0,0,,11,58335,675,,185603
2022-06-03,AR_Y_028,0,0,,1,1861,50,,8694
2022-06-04,AR_Y_035,1,0,,1,7277,196,,23750
2022-06-04,AR_Y_042,0,0,,1,9070,146,,29906
2022-05-02,AR_Y_049,0,0,,1,254,1,,768
2022-06-03,AR_Y_056,0,0,,1,592,7,,2005
2022-06-04,AR_Y_063,0,0,,1,8883,185,,29665
2022-06-04,AR_Y_070,0,0,,1,1526,36,,5103
2022-05-31,AR_Y_077,0,0,,1,139,4,,566
2022-06-04,AR_Y_084,0,0,,1,984,3,,4652
2022-06-03,AR_Y_094,0,0,,1,1936,35,,5637
2022-05-30,AR_Y_098,0,0,,1,657,6,,1682
2022-05-12,AR_Y_105,0,0,,2,104,2,,457
2022-06-03,AR_Y_112,0,0,,2,2163,50,,6791
2022-01-10,AR_Y_126,2,0,,2,3,0,,30
2020-08-27,AR_Y_308,1,0,,1,1,0,,2
2022-01-10,AR_Y_408,0,0,,1,0,0,,8
2022-06-04,AR_Z,8,0,,24,88526,1094,,296526
2022-06-04,AR_Z_007,0,0,,1,2950,18,,7128
2022-06-04,AR_Z_014,2,0,,9,31582,392,,116763
2022-06-04,AR_Z_021,3,0,,10,34897,546,,96614
2022-06-04,AR_Z_028,0,0,,1,9592,71,,24483
2022-06-04,AR_Z_035,3,0,,3,4231,33,,30092
2022-05-31,AR_Z_042,0,0,,1,3256,24,,16916
2022-05-30,AR_Z_049,1,0,,0,1870,7,,4089
2022-09-13,AS,0,0,,,8217,34,,
2022-09-15,AT,5514,0,2347,67392,5008515,20664,4938681,196596718
2022-09-15,AT_1,157,0,211,2936,159009,621,156078,5573539
2022-09-14,AT_1_101,5,0,5,,8314,24,8194,
2022-09-14,AT_1_102,1,0,2,,1029,4,1004,
2022-09-14,AT_1_103,19,0,32,,24015,72,23604,
2022-09-14,AT_1_104,12,0,9,,13554,100,13318,
2022-09-14,AT_1_105,8,0,4,,8559,43,8412,
2022-09-14,AT_1_106,28,0,29,,21679,83,21225,
2022-09-14,AT_1_107,26,0,79,,33894,87,33280,
2022-09-14,AT_1_108,24,0,27,,20027,63,19572,
2022-09-14,AT_1_109,34,0,24,,27938,145,27469,
2022-09-15,AT_2,332,0,208,1285,281487,1665,277359,6769144
2022-09-14,AT_2_201,58,0,41,,48777,284,47963,
2022-09-14,AT_2_202,24,0,18,,30056,174,29688,
2022-09-14,AT_2_203,15,0,8,,9233,62,9102,
2022-09-14,AT_2_204,32,0,25,,30159,128,29764,
2022-09-14,AT_2_205,22,0,24,,27446,166,27035,
2022-09-14,AT_2_206,53,0,3,,38813,268,38252,
2022-09-14,AT_2_207,50,0,44,,32861,197,32418,
2022-09-14,AT_2_208,34,0,23,,22706,121,22238,
2022-09-14,AT_2_209,27,0,15,,26386,182,26029,
2022-09-14,AT_2_210,17,0,7,,15050,83,14870,
2022-09-15,AT_3,1041,0,649,5631,941171,4049,928327,40283892
2022-09-14,AT_3_301,9,0,9,,12676,74,12498,
2022-09-14,AT_3_302,42,0,32,,30381,142,29914,
2022-09-14,AT_3_303,9,0,5,,6898,41,6776,
2022-09-14,AT_3_304,25,0,19,,25892,192,25493,
2022-09-14,AT_3_305,106,0,46,,75871,308,74823,
2022-09-14,AT_3_306,63,0,49,,80111,329,79097,
2022-09-14,AT_3_307,65,0,47,,58124,215,57284,
2022-09-14,AT_3_308,50,0,30,,55328,181,54613,
2022-09-14,AT_3_309,14,0,11,,18976,151,18699,
2022-09-14,AT_3_310,30,0,4,,26045,96,25776,
2022-09-14,AT_3_311,7,0,3,,15627,60,15467,
2022-09-14,AT_3_312,70,0,48,,48016,145,47386,
2022-09-14,AT_3_313,30,0,21,,31572,102,31208,
2022-09-14,AT_3_314,21,0,11,,15010,113,14770,
2022-09-14,AT_3_315,62,0,47,,49662,307,48754,
2022-09-14,AT_3_316,60,0,33,,39064,102,38577,
2022-09-14,AT_3_317,57,0,54,,62537,269,61694,
2022-09-14,AT_3_318,48,0,14,,47316,248,46669,
2022-09-14,AT_3_319,93,0,56,,75446,318,74341,
2022-09-14,AT_3_320,32,0,22,,27083,94,26717,
2022-09-14,AT_3_321,64,0,50,,55796,208,54992,
2022-09-14,AT_3_322,10,0,6,,13838,71,13654,
2022-09-14,AT_3_323,43,0,19,,44624,199,44118,
2022-09-14,AT_3_325,31,0,13,,25278,84,25007,
2022-09-15,AT_4,956,0,494,4736,865791,3387,854868,25078728
2022-09-14,AT_4_401,136,0,61,,104560,445,103171,
2022-09-14,AT_4_402,31,0,13,,19090,69,18843,
2022-09-14,AT_4_403,31,0,40,,34120,156,33643,
2022-09-14,AT_4_404,76,0,23,,66235,255,65410,
2022-09-14,AT_4_405,17,0,7,,19225,75,18970,
2022-09-14,AT_4_406,31,0,28,,41222,187,40655,
2022-09-14,AT_4_407,57,0,24,,59220,237,58520,
2022-09-14,AT_4_408,59,0,18,,39942,146,39409,
2022-09-14,AT_4_409,24,0,25,,32908,150,32501,
2022-09-14,AT_4_410,104,0,45,,83572,284,82579,
2022-09-14,AT_4_411,49,0,32,,42507,150,41908,
2022-09-14,AT_4_412,36,0,13,,37914,168,37440,
2022-09-14,AT_4_413,38,0,13,,34488,158,34056,
2022-09-14,AT_4_414,34,0,14,,33836,155,33419,
2022-09-14,AT_4_415,44,0,23,,35805,148,35229,
2022-09-14,AT_4_416,61,0,40,,51450,155,50828,
2022-09-14,AT_4_417,80,0,52,,84605,333,83741,
2022-09-14,AT_4_418,48,0,23,,45092,116,44546,
2022-09-15,AT_5,334,0,90,1370,340910,1190,337380,10856912
2022-09-14,AT_5_501,83,0,27,,87578,298,86710,
2022-09-14,AT_5_502,43,0,9,,39939,143,39485,
2022-09-14,AT_5_503,123,0,20,,100465,306,99340,
2022-09-14,AT_5_504,48,0,16,,51110,188,50603,
2022-09-14,AT_5_505,7,0,6,,12275,67,12127,
2022-09-14,AT_5_506,30,0,12,,49543,188,49115,
2022-09-15,AT_6,750,0,262,4950,622378,3458,613596,21705455
2022-09-14,AT_6_601,210,0,74,,143193,546,141232,
2022-09-14,AT_6_603,31,0,11,,31247,179,30832,
2022-09-14,AT_6_606,105,0,27,,81982,417,80794,
2022-09-14,AT_6_610,54,0,14,,44483,185,43865,
2022-09-14,AT_6_611,63,0,14,,26523,186,26056,
2022-09-14,AT_6_612,40,0,13,,40236,221,39735,
2022-09-14,AT_6_614,13,0,7,,13137,60,12980,
2022-09-14,AT_6_616,43,0,10,,24316,183,23932,
2022-09-14,AT_6_617,42,0,23,,49251,255,48629,
2022-09-14,AT_6_620,42,0,10,,33907,274,33384,
2022-09-14,AT_6_621,38,0,24,,44142,354,43458,
2022-09-14,AT_6_622,22,0,17,,47012,306,46373,
2022-09-14,AT_6_623,47,0,18,,42949,292,42326,
2022-09-15,AT_7,456,0,255,2101,439799,1400,435159,9775862
2022-09-14,AT_7_701,85,0,34,,71826,236,71019,
2022-09-14,AT_7_702,27,0,16,,37297,88,36975,
2022-09-14,AT_7_703,113,0,64,,105000,271,103876,
2022-09-14,AT_7_704,21,0,19,,36090,97,35770,
2022-09-14,AT_7_705,86,0,29,,65802,239,65054,
2022-09-14,AT_7_706,20,0,27,,28281,87,28002,
2022-09-14,AT_7_707,38,0,26,,29396,141,29035,
2022-09-14,AT_7_708,22,0,9,,18824,28,18680,
2022-09-14,AT_7_709,44,0,31,,47283,213,46748,
2022-09-15,AT_8,178,0,43,981,230366,661,228140,7177148
2022-09-14,AT_8_801,30,0,1,,38285,93,37932,
2022-09-14,AT_8_802,31,0,14,,76095,230,75406,
2022-09-14,AT_8_803,49,0,9,,52257,166,51708,
2022-09-14,AT_8_804,68,0,19,,63729,172,63094,
2022-09-15,AT_9,1310,0,135,43402,1127604,4233,1107774,69376038
2022-09-14,AT_9_900,1310,0,135,,1127604,4233,1107774,
2022-09-16,AU,0,0,0,0,10124671,14475,0,78639163
2022-09-15,AU_ACT,0,0,0,0,203680,125,202961,1322847
2022-09-15,AU_NSW,0,0,0,0,3463759,5046,3411627,34792679
2022-09-15,AU_NT,0,0,0,0,96447,70,95875,836784
2022-09-15,AU_QLD,0,0,0,0,1622985,2054,1607075,8507465
2022-09-15,AU_SA,0,0,0,0,758840,860,755185,5598681
2022-09-15,AU_TAS,0,0,0,0,246706,182,245564,780154
2022-09-15,AU_VIC,1796,17,0,4367,2593200,5512,2565929,22273438
2022-09-15,AU_WA,0,0,0,0,1139054,626,1132612,4527115
2022-09-13,AW,0,0,,428,42970,228,,793
2022-09-13,AZ,371,9,,6872,818634,9873,,6947820
2022-09-13,BA,135,2,,4188,397602,16104,,1499302
2022-09-13,BB,104,2,,734,101979,558,,697476
2022-09-13,BD,438,1,,8536,2016583,29337,,13820904
2022-09-15,BD_A,0,,,,10113,,,
2022-09-15,BD_A_02,0,,,,1008,,,
2022-09-15,BD_A_06,0,,,,4571,,,
2022-09-15,BD_A_07,0,,,,926,,,
2022-09-15,BD_A_25,0,,,,804,,,
2022-09-15,BD_A_50,0,,,,1144,,,
2022-09-15,BD_A_51,0,,,,1660,,,
2022-09-15,BD_B,0,,,,60497,,,
2022-09-15,BD_B_01,0,,,,871,,,
2022-09-15,BD_B_04,0,,,,2714,,,
2022-09-15,BD_B_08,0,,,,8803,,,
2022-09-15,BD_B_09,0,,,,2600,,,
2022-09-15,BD_B_10,0,,,,28112,,,
2022-09-15,BD_B_11,0,,,,5608,,,
2022-09-15,BD_B_16,0,,,,2180,,,
2022-09-15,BD_B_29,0,,,,773,,,
2022-09-15,BD_B_31,0,,,,2283,,,
2022-09-15,BD_B_47,0,,,,5455,,,
2022-09-15,BD_B_56,0,,,,1098,,,
2022-09-15,BD_C,0,,,,198935,,,
2022-09-15,BD_C_13,0,,,,150629,,,
2022-09-15,BD_C_15,0,,,,7981,,,
2022-09-15,BD_C_17,0,,,,2929,,,
2022-09-15,BD_C_18,0,,,,6694,,,
2022-09-15,BD_C_26,0,,,,3341,,,
2022-09-15,BD_C_33,0,,,,1713,,,
2022-09-15,BD_C_35,0,,,,4251,,,
2022-09-15,BD_C_36,0,,,,1599,,,
2022-09-15,BD_C_40,0,,,,8290,,,
2022-09-15,BD_C_42,0,,,,2701,,,
2022-09-15,BD_C_53,0,,,,3352,,,
2022-09-15,BD_C_62,0,,,,1854,,,
2022-09-15,BD_C_63,0,,,,3601,,,
2022-09-15,BD_D,0,,,,24601,,,
2022-09-15,BD_D_05,0,,,,1032,,,
2022-09-15,BD_D_12,0,,,,1619,,,
2022-09-15,BD_D_22,0,,,,4542,,,
2022-09-15,BD_D_23,0,,,,2245,,,
2022-09-15,BD_D_27,0,,,,7027,,,
2022-09-15,BD_D_30,0,,,,3707,,,
2022-09-15,BD_D_37,0,,,,1032,,,
2022-09-15,BD_D_39,0,,,,739,,,
2022-09-15,BD_D_43,0,,,,1511,,,
2022-09-15,BD_D_58,0,,,,1147,,,
2022-09-15,BD_E,0,,,,17995,,,
2022-09-15,BD_E_03,0,,,,9240,,,
2022-09-15,BD_E_24,0,,,,1250,,,
2022-09-15,BD_E_44,0,,,,1162,,,
2022-09-15,BD_E_45,0,,,,811,,,
2022-09-15,BD_E_48,0,,,,1499,,,
2022-09-15,BD_E_49,0,,,,1544,,,
2020-11-15,BD_E_54,0,,,,1085,,,
2022-09-15,BD_E_59,0,,,,2489,,,
2022-09-15,BD_F,0,,,,14905,,,
2022-09-15,BD_F_14,0,,,,4295,,,
2022-09-15,BD_F_19,0,,,,1403,,,
2022-09-15,BD_F_28,0,,,,987,,,
2022-09-15,BD_F_32,0,,,,942,,,
2022-09-15,BD_F_46,0,,,,1280,,,
2022-09-15,BD_F_52,0,,,,753,,,
2022-09-15,BD_F_55,0,,,,3803,,,
2022-09-15,BD_F_64,0,,,,1442,,,
2022-09-15,BD_G,0,,,,15120,,,
2022-09-15,BD_G_20,0,,,,1934,,,
2022-09-15,BD_G_38,0,,,,1854,,,
2022-09-15,BD_G_60,0,,,,8837,,,
2022-09-15,BD_G_61,0,,,,2495,,,
2022-09-15,BD_H,0,,,,7390,,,
2022-09-15,BD_H_21,0,,,,1753,,,
2022-09-15,BD_H_34,0,,,,4278,,,
2022-09-15,BD_H_41,0,,,,817,,,
2022-09-15,BD_H_57,0,,,,542,,,
2022-09-13,BE,0,0,,4743,4504106,32605,,34315605
2022-09-12,BE_BRU,1,,,,487370,,,
2022-09-12,BE_VAN,6,,,,725366,,,
2022-09-11,BE_VLG,23,,,,439859,,,
2022-09-11,BE_VLI,34,,,,331892,,,
2022-09-11,BE_VOV,46,,,,610182,,,
2022-09-11,BE_VWV,24,,,,476557,,,
2022-09-11,BE_WBR,4,,,,165341,,,
2022-09-11,BE_WHT,30,,,,494906,,,
2022-09-11,BE_WLG,20,,,,402363,,,
2022-09-12,BE_WLX,1,,,,116649,,,
2022-09-11,BE_WNA,4,,,,192718,,,
2022-09-13,BF,0,0,,41,21128,387,,324773
2022-09-13,BG,544,5,,4881,1250250,37663,,10080207
2022-09-13,BH,288,0,,7215,674909,1518,,9969082
2022-09-13,BI,0,0,,3281,49882,15,,1611285
2022-09-13,BJ,0,0,,,27638,163,,604310
2022-09-13,BM,106,0,,4992,18019,148,,41927
2022-09-13,BN,0,0,,297,224610,130,,93192
2022-09-13,BO,219,0,,6982,1106538,22218,,4440371
2022-09-15,BR,9931,82,9607,1,34568833,685203,33706231,70923215
2022-09-15,BR_AC,36,2,0,1,149529,2029,0,230496
2022-09-15,BR_AC_120001,0,0,0,3,3235,40,0,7760
2022-09-15,BR_AC_120005,0,0,0,1,2156,25,0,4543
2022-09-15,BR_AC_120010,0,0,0,2,3956,51,0,9456
2022-09-15,BR_AC_120013,0,0,0,1,1636,18,0,3190
2022-09-15,BR_AC_120017,0,0,0,1,1190,19,0,1445
2022-09-15,BR_AC_120020,4,0,0,1,15528,187,0,20512
2022-09-15,BR_AC_120025,0,0,0,2,2128,38,0,5221
2022-09-15,BR_AC_120030,2,0,0,1,3949,69,0,7164
2022-09-15,BR_AC_120032,0,0,0,1,728,2,0,2263
2022-09-15,BR_AC_120033,0,0,0,3,3128,37,0,9778
2022-09-15,BR_AC_120034,0,0,0,1,1121,17,0,2967
2022-09-15,BR_AC_120035,0,0,0,1,1822,14,0,4082
2022-09-15,BR_AC_120038,0,0,0,1,3581,27,0,5299
2022-09-15,BR_AC_120039,0,0,0,2,569,7,0,1449
2022-09-15,BR_AC_120040,27,2,0,13,77879,1202,0,91898
2022-09-15,BR_AC_120042,0,0,0,1,1081,14,0,3483
2022-09-15,BR_AC_120043,0,0,0,1,1187,7,0,2692
2022-09-15,BR_AC_120045,0,0,0,1,2955,44,0,7605
2022-09-15,BR_AC_120050,3,0,0,2,8526,86,0,21270
2022-09-15,BR_AC_120060,0,0,0,1,7046,50,0,9573
2022-09-15,BR_AC_120070,0,0,0,1,3559,33,0,4648
2022-09-15,BR_AC_120080,0,0,0,4,2569,42,0,4177
2022-09-15,BR_AL,32,0,0,1,320792,7121,0,571144
2022-09-15,BR_AL_270010,0,0,0,1,1019,31,0,1471
2022-09-15,BR_AL_270020,0,0,0,1,1850,38,0,3339
2022-09-15,BR_AL_270030,1,0,0,1,39119,580,0,92236
2022-09-15,BR_AL_270040,0,0,0,1,2080,58,0,3466
2022-09-15,BR_AL_270050,0,0,0,1,642,33,0,898
2022-09-15,BR_AL_270060,0,0,0,1,1017,10,0,1386
2022-09-15,BR_AL_270070,0,0,0,1,1291,24,0,1519
2022-09-15,BR_AL_270080,0,0,0,1,244,8,0,430
2022-09-15,BR_AL_270090,0,0,0,1,655,10,0,1318
2022-09-15,BR_AL_270100,1,0,0,2,2793,51,0,2978
2022-09-15,BR_AL_270110,0,0,0,4,1152,17,0,1599
2022-09-15,BR_AL_270120,0,0,0,5,1119,13,0,2323
2022-09-15,BR_AL_270130,0,0,0,2,893,34,0,1359
2022-09-15,BR_AL_270135,0,0,0,1,301,6,0,583
2022-09-15,BR_AL_270140,0,0,0,1,3327,85,0,6280
2022-09-15,BR_AL_270150,0,0,0,1,668,11,0,1038
2022-09-15,BR_AL_270160,0,0,0,2,705,15,0,640
2022-09-15,BR_AL_270170,0,0,0,2,1415,20,0,2109
2022-09-15,BR_AL_270180,0,0,0,1,475,11,0,875
2022-09-15,BR_AL_270190,0,0,0,1,491,12,0,754
2022-09-15,BR_AL_270200,0,0,0,1,751,22,0,1125
2022-09-15,BR_AL_270210,0,0,0,1,492,23,0,849
2022-09-15,BR_AL_270220,0,0,0,1,597,9,0,1053
2022-09-15,BR_AL_270230,0,0,0,5,5738,72,0,8800
2022-09-15,BR_AL_270235,0,0,0,1,1520,35,0,3998
2022-09-15,BR_AL_270240,1,0,0,5,6063,149,0,11514
2022-09-15,BR_AL_270250,0,0,0,3,824,9,0,1531
2022-09-15,BR_AL_270255,0,0,0,1,795,22,0,812
2022-09-15,BR_AL_270260,0,0,0,2,1022,23,0,2285
2022-09-15,BR_AL_270270,0,0,0,1,203,5,0,279
2022-09-15,BR_AL_270280,0,0,0,1,822,21,0,1144
2022-09-15,BR_AL_270290,0,0,0,1,2344,52,0,4962
2022-09-15,BR_AL_270300,0,0,0,1,1040,23,0,2110
2022-09-15,BR_AL_270310,0,0,0,1,2303,37,0,3596
2022-09-15,BR_AL_270320,0,0,0,9,2257,23,0,2385
2022-09-15,BR_AL_270330,0,0,0,1,808,22,0,1147
2022-09-15,BR_AL_270340,0,0,0,1,653,5,0,835
2022-09-15,BR_AL_270350,0,0,0,1,332,4,0,321
2022-09-15,BR_AL_270360,0,0,0,2,645,16,0,851
2022-09-15,BR_AL_270370,0,0,0,2,304,4,0,365
2022-09-15,BR_AL_270375,0,0,0,8,844,13,0,2005
2022-09-15,BR_AL_270380,0,0,0,1,901,27,0,1367
2022-09-15,BR_AL_270390,0,0,0,1,195,5,0,267
2022-09-15,BR_AL_270400,0,0,0,4,1263,53,0,2419
2022-09-15,BR_AL_270410,0,0,0,1,2075,25,0,2120
2022-09-15,BR_AL_270420,0,0,0,1,2176,36,0,3594
2022-09-15,BR_AL_270430,20,0,0,1,125002,3162,0,209034
2022-09-15,BR_AL_270440,0,0,0,10,1251,24,0,2129
2022-09-15,BR_AL_270450,0,0,0,1,2553,53,0,4214
2022-09-15,BR_AL_270460,0,0,0,1,506,21,0,1154
2022-09-15,BR_AL_270470,0,0,0,2,8464,132,0,16014
2022-09-15,BR_AL_270480,0,0,0,1,757,18,0,1621
2022-09-15,BR_AL_270490,0,0,0,1,285,4,0,539
2022-09-15,BR_AL_270500,0,0,0,2,986,27,0,1495
2022-09-15,BR_AL_270510,0,0,0,1,1697,45,0,2971
2022-09-15,BR_AL_270520,0,0,0,1,1905,31,0,2767
2022-09-15,BR_AL_270530,0,0,0,1,443,10,0,607
2022-09-15,BR_AL_270540,0,0,0,1,300,15,0,854
2022-09-15,BR_AL_270550,0,0,0,1,1253,55,0,2531
2022-09-15,BR_AL_270560,0,0,0,1,377,14,0,690
2022-09-15,BR_AL_270570,8,0,0,2,1994,44,0,3939
2022-09-15,BR_AL_270580,0,0,0,1,210,6,0,279
2022-09-15,BR_AL_270590,0,0,0,1,245,9,0,500
2022-09-15,BR_AL_270600,0,0,0,1,589,17,0,1281
2022-09-15,BR_AL_270610,0,0,0,1,900,12,0,1641
2022-09-15,BR_AL_270620,0,0,0,1,568,5,0,1161
2022-09-15,BR_AL_270630,0,0,0,1,7403,184,0,18543
2022-09-15,BR_AL_270640,0,0,0,1,1438,33,0,2153
2022-09-15,BR_AL_270642,0,0,0,1,1033,11,0,1402
2022-09-15,BR_AL_270644,0,0,0,1,550,29,0,744
2022-09-15,BR_AL_270650,0,0,0,1,946,24,0,1624
2022-09-15,BR_AL_270660,0,0,0,2,588,16,0,774
2022-09-15,BR_AL_270670,0,0,0,2,5358,94,0,8338
2022-09-15,BR_AL_270680,0,0,0,1,1272,25,0,803
2022-09-15,BR_AL_270690,0,0,0,1,5046,67,0,9703
2022-09-15,BR_AL_270700,0,0,0,1,290,3,0,363
2022-09-15,BR_AL_270710,0,0,0,1,1832,28,0,2427
2022-09-15,BR_AL_270720,0,0,0,1,714,13,0,1161
2022-09-15,BR_AL_270730,0,0,0,1,1314,50,0,2143
2022-09-15,BR_AL_270740,0,0,0,1,610,15,0,566
2022-09-15,BR_AL_270750,0,0,0,1,772,24,0,1777
2022-09-15,BR_AL_270760,0,0,0,1,1483,15,0,2232
2022-09-15,BR_AL_270770,1,0,0,1,5123,193,0,10569
2022-09-15,BR_AL_270780,0,0,0,1,462,14,0,788
2022-09-15,BR_AL_270790,0,0,0,1,832,11,0,1618
2022-09-15,BR_AL_270800,0,0,0,1,6360,113,0,15500
2022-09-15,BR_AL_270810,0,0,0,1,924,19,0,1291
2022-09-15,BR_AL_270820,0,0,0,1,509,5,0,895
2022-09-15,BR_AL_270830,0,0,0,1,1463,37,0,1455
2022-09-15,BR_AL_270840,0,0,0,1,1536,45,0,2882
2022-09-15,BR_AL_270850,0,0,0,1,1621,27,0,3583
2022-09-15,BR_AL_270860,0,0,0,1,5740,111,0,6642
2022-09-15,BR_AL_270870,0,0,0,1,385,16,0,789
2022-09-15,BR_AL_270880,0,0,0,2,2235,41,0,3898
2022-09-15,BR_AL_270890,0,0,0,1,1641,44,0,2158
2022-09-15,BR_AL_270895,0,0,0,1,448,13,0,1845
2022-09-15,BR_AL_270900,0,0,0,1,517,13,0,812
2022-09-15,BR_AL_270910,0,0,0,1,1095,30,0,2062
2022-09-15,BR_AL_270915,0,0,0,1,3247,75,0,4338
2022-09-15,BR_AL_270920,0,0,0,2,840,30,0,1739
2022-09-15,BR_AL_270930,0,0,0,5,3993,104,0,6345
2022-09-15,BR_AL_270940,0,0,0,8,2664,43,0,3394
2022-09-15,BR_AL_MCZ,20,0,0,1,125002,3162,0,209034
2022-09-15,BR_AM,103,3,0,5,615408,14313,0,982085
2022-09-15,BR_AM_130002,0,0,0,1,3885,46,0,3005
2022-09-15,BR_AM_130006,0,0,0,4,2638,19,0,2444
